B;236109401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006;;
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;408409407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;282552504;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;688789403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;774099402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;112689401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;954099404;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;264099409;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;148989403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;322689407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;151689403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;291389401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;838989408;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;552519407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;885621508;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;684299407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;897409405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
